,Timestamp,msTimestamp,,Region0R,Region1G,,,LedState
8510,58146.00439,58146004.39,3042960990,2577.866184,2074.032262,1,4,2
8511,58146.02952,58146029.52,3043783071,3524.44123,1424.593836,2,1,4
8512,58146.05478,58146054.78,3044603616,1965.14141,1938.494951,4,2,1
8513,58146.07958,58146079.58,3045423713,2577.869078,2072.832,1,4,2
8514,58146.10483,58146104.83,3046245314,3525.187703,1424.392393,2,1,4
8515,58146.12975,58146129.75,3047065891,1964.366004,1938.490754,4,2,1
8516,58146.1551,58146155.1,3047887412,2577.860398,2073.423738,1,4,2
8517,58146.17993,58146179.93,3048708037,3524.614828,1424.606426,2,1,4
8518,58146.2049,58146204.9,3049529638,1964.496203,1940.488393,4,2,1
8519,58146.23036,58146230.36,3050350199,2577.854611,2072.689311,1,4,2
8520,58146.25505,58146255.05,3051170776,3524.83472,1425.068066,2,1,4
8521,58146.28009,58146280.09,3051992425,1964.83472,1940.660459,4,2,1
8522,58146.30516,58146305.16,3053599434,2578.007957,2072.475279,1,4,2
8523,58146.33051,58146330.51,3054420971,3524.377577,1425.483541,2,1,4
8524,58146.35566,58146355.66,3055241564,1964.846293,1941.562754,4,2,1
8525,58146.38029,58146380.29,3056063261,2578.300181,2071.837377,1,4,2
8526,58146.4054,58146405.4,3056883262,3524.620615,1424.148984,2,1,4
8527,58146.4306,58146430.6,3057703839,1964.594575,1940.219803,4,2,1
8528,58146.45545,58146455.45,3058525408,2576.8217,2072.122754,1,4,2
8529,58146.4807,58146480.7,3059345985,3524.652441,1424.039869,2,1,4
8530,58146.50561,58146505.61,3060167650,1965.054611,1941.067541,4,2,1
8531,58146.531,58146531,3060988227,2578.436166,2070.267803,1,4,2
8532,58146.55594,58146555.94,3061809748,3523.657143,1424.715541,2,1,4
8533,58146.58077,58146580.77,3062630325,1966.139602,1939.472787,4,2,1
8534,58146.60625,58146606.25,3063451942,2577.837251,2072.034623,1,4,2
8535,58146.63085,58146630.85,3064272583,3523.113201,1424.66518,2,1,4
8536,58146.65596,58146655.96,3065092648,1964.348644,1938.289311,4,2,1
8537,58146.68115,58146681.15,3065914217,2578.569259,2073.700721,1,4,2
8538,58146.70606,58146706.06,3066734810,3524.675588,1424.404984,2,1,4
8539,58146.73119,58146731.19,3067556395,1964.733454,1938.369049,4,2,1
8540,58146.75624,58146756.24,3068376988,2578.042676,2072.769049,1,4,2
8541,58146.7815,58146781.5,3069198541,3525.396022,1424.791082,2,1,4
8542,58146.80639,58146806.39,3070019166,1965.323689,1940.945836,4,2,1
8543,58146.83135,58146831.35,3070839775,2577.17179,2073.532852,1,4,2
8544,58146.85679,58146856.79,3071661264,3525.717179,1424.056656,2,1,4
8545,58146.88151,58146881.51,3072483441,1964.328391,1937.315672,4,2,1
8546,58146.9066,58146906.6,3073303986,2577.070524,2074.754098,1,4,2
8547,58146.93158,58146931.58,3074124531,3526.527306,1424.304262,2,1,4
8548,58146.9572,58146957.2,3074946628,1964.967812,1938.411016,4,2,1
8549,58146.98213,58146982.13,3075767205,2578.534539,2073.939934,1,4,2
8550,58147.00676,58147006.76,3076588422,3524.337071,1424.660984,2,1,4
8551,58147.03185,58147031.85,3077409415,1964.846293,1939.43082,4,2,1
8552,58147.05706,58147057.06,3078230504,2577.851718,2074.59882,1,4,2
8553,58147.08193,58147081.93,3079051545,3523.139241,1424.367213,2,1,4
8554,58147.10729,58147107.29,3079873146,1964.840506,1939.531541,4,2,1
8555,58147.13206,58147132.06,3080693771,2578.476673,2073.969311,1,4,2
8556,58147.15741,58147157.41,3081513820,3524.863653,1424.379803,2,1,4
8557,58147.18239,58147182.39,3082334973,1964.490416,1938.524328,4,2,1
8558,58147.20727,58147207.27,3083155998,2577.929837,2074.644984,1,4,2
8559,58147.23283,58147232.83,3083977615,3524.921519,1424.900197,2,1,4
8560,58147.25733,58147257.33,3084798176,1964.713201,1938.994361,4,2,1
8561,58147.28246,58147282.46,3085619745,2577.481374,2073.763672,1,4,2
8562,58147.30767,58147307.67,3087226834,3525.566727,1424.610623,2,1,4
8563,58147.33258,58147332.58,3088048339,1964.863653,1939.720393,4,2,1
8564,58147.35775,58147357.75,3088868932,2576.946112,2074.158164,1,4,2
8565,58147.38263,58147382.63,3089689589,3523.929114,1424.501508,2,1,4
8566,58147.40792,58147407.92,3090511078,1964.750814,1938.834885,4,2,1
8567,58147.43281,58147432.81,3091331207,2577.411935,2075.253508,1,4,2
8568,58147.45788,58147457.88,3092153320,3524.241591,1424.073443,2,1,4
8569,58147.48334,58147483.34,3092973849,1965.419168,1938.591475,4,2,1
8570,58147.50797,58147507.97,3093795018,2578.537432,2074.057443,1,4,2
8571,58147.533,58147533,3094615627,3523.64557,1424.073443,2,1,4
8572,58147.55807,58147558.07,3095436204,1964.35443,1937.294689,4,2,1
8573,58147.5835,58147583.5,3096257309,2577.903797,2074.338623,1,4,2
8574,58147.60864,58147608.64,3097078398,3525.777939,1425.235934,2,1,4
8575,58147.6332,58147633.2,3097900431,1965.627486,1938.944,4,2,1
8576,58147.65832,58147658.32,3098720544,2576.405063,2073.247475,1,4,2
8577,58147.68349,58147683.49,3099542081,3523.318626,1423.89718,2,1,4
8578,58147.70838,58147708.38,3100362658,1963.665823,1939.053115,4,2,1
8579,58147.7337,58147733.7,3101184195,2577.490054,2074.968131,1,4,2
8580,58147.75853,58147758.53,3102004900,3526.298734,1424.467934,2,1,4
8581,58147.78392,58147783.92,3102825429,1964.985172,1939.502164,4,2,1
8582,58147.80883,58147808.83,3103647030,2577.371429,2073.083803,1,4,2
8583,58147.83372,58147833.72,3104467639,3525.401808,1424.900197,2,1,4
8584,58147.85901,58147859.01,3105289240,1965.205063,1939.732984,4,2,1
8585,58147.88378,58147883.78,3106109801,2578.855696,2074.817049,1,4,2
8586,58147.90892,58147908.92,3106931370,3523.732369,1424.119607,2,1,4
8587,58147.93412,58147934.12,3107751963,1964.718987,1941.944656,4,2,1
8588,58147.95898,58147958.98,3108573532,2577.56528,2074.632393,1,4,2
8589,58147.98417,58147984.17,3109393997,3524.076673,1423.792262,2,1,4
8590,58148.00916,58148009.16,3110215774,1964.43255,1939.107672,4,2,1
8591,58148.03441,58148034.41,3111036271,2576.78698,2074.397377,1,4,2
8592,58148.05934,58148059.34,3111858336,3524.418083,1423.951738,2,1,4
8593,58148.08435,58148084.35,3112678897,1963.697649,1940.354098,4,2,1
8594,58148.10968,58148109.68,3113499474,2577.704159,2074.233705,1,4,2
8595,58148.13449,58148134.49,3114321651,3523.269439,1425.529705,2,1,4
8596,58148.15956,58148159.56,3115142068,1964.366004,1938.217967,4,2,1
8597,58148.18455,58148184.55,3115963797,2579.179747,2074.724721,1,4,2
8598,58148.20993,58148209.93,3116784326,3523.778662,1424.34623,2,1,4
8599,58148.23511,58148235.11,3117605975,1964.337071,1939.816918,4,2,1
8600,58148.25974,58148259.74,3118426456,2577.490054,2073.885377,1,4,2
8601,58148.28481,58148284.81,3119247545,3524.580108,1424.136393,2,1,4
8602,58148.31,58148310,3120854666,1964.0217,1940.324721,4,2,1
8603,58148.33491,58148334.91,3121675243,2577.310669,2074.14977,1,4,2
8604,58148.36009,58148360.09,3122496796,3526.035443,1424.253902,2,1,4
8605,58148.38505,58148385.05,3123317437,1965.17613,1941.323541,4,2,1
8606,58148.41043,58148410.43,3124139022,2578.522966,2075.219934,1,4,2
8607,58148.43529,58148435.29,3124959615,3524.973599,1424.300066,2,1,4
8608,58148.46019,58148460.19,3125781120,1963.998553,1939.18741,4,2,1
8609,58148.48567,58148485.67,3126601745,2578.169982,2073.931541,1,4,2
8610,58148.51036,58148510.36,3127423346,3523.046655,1425.206557,2,1,4
8611,58148.53553,58148535.53,3128243891,1965.479928,1941.28577,4,2,1
8612,58148.56061,58148560.61,3129064020,2576.714647,2075.551475,1,4,2
8613,58148.58546,58148585.46,3129886037,3525.207957,1424.799475,2,1,4
8614,58148.61059,58148610.59,3130706646,1964.967812,1938.881049,4,2,1
8615,58148.63558,58148635.58,3131527799,2577.079204,2075.312262,1,4,2
8616,58148.66102,58148661.02,3132348344,3524.085353,1424.820459,2,1,4
8617,58148.68582,58148685.82,3133170025,1963.891501,1938.390033,4,2,1
8618,58148.71081,58148710.81,3133990538,2577.403255,2075.614426,1,4,2
8619,58148.73629,58148736.29,3134811083,3524.01302,1424.467934,2,1,4
8620,58148.76093,58148760.93,3135632764,1964.447016,1937.39541,4,2,1
8621,58148.78609,58148786.09,3136453325,2579.231826,2074.938754,1,4,2
8622,58148.81106,58148811.06,3137274414,3524.525136,1424.430164,2,1,4
8623,58148.83636,58148836.36,3138094975,1964.270524,1937.601049,4,2,1
8624,58148.86153,58148861.53,3138916592,2577.385895,2075.828459,1,4,2
8625,58148.88613,58148886.13,3139737169,3526.345027,1424.522492,2,1,4
8626,58148.91127,58148911.27,3140557698,1963.254973,1938.536918,4,2,1
8627,58148.93646,58148936.46,3141378915,2578.39566,2074.86741,1,4,2
8628,58148.96134,58148961.34,3142199876,3524.750814,1424.916984,2,1,4
8629,58148.98673,58148986.73,3143021541,1964.649548,1939.380459,4,2,1
8630,58149.01147,58149011.47,3143841590,2577.478481,2075.715148,1,4,2
8631,58149.03707,58149037.07,3144663239,3523.891501,1424.279082,2,1,4
8632,58149.0618,58149061.8,3145483848,1964.701627,1938.473967,4,2,1
8633,58149.08664,58149086.64,3146305833,2577.926944,2074.535869,1,4,2
8634,58149.11196,58149111.96,3147125498,3523.263653,1424.610623,2,1,4
8635,58149.13673,58149136.73,3147946475,1964.499096,1939.812721,4,2,1
8636,58149.16193,58149161.93,3148768588,2577.501627,2074.989115,1,4,2
8637,58149.19017,58149190.17,3149589197,3524.545389,1424.34623,2,1,4
8638,58149.21207,58149212.07,3150410750,1964.666908,1940.438033,4,2,1
8639,58149.23707,58149237.07,3151231807,2577.423508,2074.502295,1,4,2
8640,58149.26208,58149262.08,3152052944,3522.867269,1424.577049,2,1,4
8641,58149.28748,58149287.48,3152873905,1963.856781,1939.279738,4,2,1
8642,58149.31223,58149312.23,3154482562,2577.605787,2074.221115,1,4,2
8643,58149.33729,58149337.29,3155303059,3524.941772,1424.66518,2,1,4
8644,58149.36237,58149362.37,3156124644,1964.409403,1942.011803,4,2,1
8645,58149.38761,58149387.61,3156944741,2577.200723,2074.447738,1,4,2
8646,58149.41247,58149412.47,3157766326,3524.099819,1424.211934,2,1,4
8647,58149.43749,58149437.49,3158586919,1963.486438,1939.141246,4,2,1
8648,58149.46273,58149462.73,3159407560,2577.851718,2073.012459,1,4,2
8649,58149.48759,58149487.59,3160229113,3524.146112,1423.993705,2,1,4
8650,58149.5127,58149512.7,3161049738,1965.095118,1939.93023,4,2,1
8651,58149.53798,58149537.98,3161871275,2577.5566,2072.055607,1,4,2
8652,58149.56282,58149562.82,3162691884,3522.097649,1424.514098,2,1,4
8653,58149.58804,58149588.04,3163513389,1964.915732,1938.784525,4,2,1
8654,58149.6132,58149613.2,3164334030,2576.199638,2073.620984,1,4,2
8655,58149.63805,58149638.05,3165155631,3524.383363,1424.686164,2,1,4
8656,58149.66332,58149663.32,3165976256,1963.781555,1940.203016,4,2,1
8657,58149.68805,58149688.05,3166797841,2578.326221,2074.90518,1,4,2
8658,58149.71327,58149713.27,3167617890,3524.577215,1425.227541,2,1,4
8659,58149.7382,58149738.2,3168438515,1964.374684,1939.342689,4,2,1
8660,58149.7634,58149763.4,3169260052,2577.244123,2074.682754,1,4,2
8661,58149.78839,58149788.39,3170080645,3524.805787,1424.791082,2,1,4
8662,58149.81357,58149813.57,3170902214,1964.470163,1939.351082,4,2,1
8663,58149.83867,58149838.67,3171722871,2578.141049,2074.733115,1,4,2
8664,58149.86371,58149863.71,3172542920,3523.269439,1424.190951,2,1,4
8665,58149.88858,58149888.58,3173364521,1964.209765,1937.873836,4,2,1
8666,58149.91383,58149913.83,3174185162,2577.712839,2075.91659,1,4,2
8667,58149.93871,58149938.71,3175006731,3525.080651,1424.480525,2,1,4
8668,58149.96384,58149963.84,3175827180,1964.536709,1939.913443,4,2,1
8669,58149.98906,58149989.06,3176648909,2577.816998,2074.07423,1,4,2
8670,58150.01399,58150013.99,3177469470,3524.186618,1425.550689,2,1,4
8671,58150.03914,58150039.14,3178290079,1964.334177,1938.66282,4,2,1
8672,58150.0641,58150064.1,3179111216,2575.971067,2072.105967,1,4,2
8673,58150.08902,58150089.02,3179932129,3522.580832,1424.577049,2,1,4
8674,58150.11405,58150114.05,3180753858,1964.418083,1938.087869,4,2,1
8675,58150.13917,58150139.17,3181573827,2577.426401,2072.592787,1,4,2
8676,58150.16463,58150164.63,3182395492,3525.248463,1424.514098,2,1,4
8677,58150.18931,58150189.31,3183216117,1963.25208,1939.372066,4,2,1
8678,58150.21427,58150214.27,3184036710,2577.579747,2071.669508,1,4,2
8679,58150.23944,58150239.44,3184858247,3522.546112,1423.783869,2,1,4
8680,58150.26452,58150264.52,3185678792,1965.404702,1940.777967,4,2,1
8681,58150.28948,58150289.48,3186500425,2576.998192,2071.480656,1,4,2
8682,58150.3147,58150314.7,3188107978,3524.640868,1424.782689,2,1,4
8683,58150.33961,58150339.61,3188929499,1964.854973,1940.362492,4,2,1
8684,58150.36488,58150364.88,3189750540,2577.657866,2072.664131,1,4,2
8685,58150.38972,58150389.72,3190571661,3523.347559,1424.493115,2,1,4
8686,58150.4149,58150414.9,3191392702,1964.241591,1938.763541,4,2,1
8687,58150.44001,58150440.01,3192213871,2577.304882,2073.923148,1,4,2
8688,58150.46484,58150464.84,3193034400,3525.22821,1425.080656,2,1,4
8689,58150.49012,58150490.12,3193854945,1965.265823,1938.46977,4,2,1
8690,58150.51497,58150514.97,3194676642,2578.138156,2071.690492,1,4,2
8691,58150.54044,58150540.44,3195497203,3522.167089,1424.648393,2,1,4
8692,58150.56526,58150565.26,3196318372,1962.884629,1937.65141,4,2,1
8693,58150.59018,58150590.18,3197138869,2577.278843,2075.081443,1,4,2
8694,58150.61554,58150615.54,3197960918,3523.570344,1425.286295,2,1,4
8695,58150.64031,58150640.31,3198781463,1963.822061,1938.486557,4,2,1
8696,58150.66551,58150665.51,3199603112,2578.925136,2074.08682,1,4,2
8697,58150.6906,58150690.6,3200423257,3520.963472,1424.291672,2,1,4
8698,58150.71539,58150715.39,3201243834,1964.539602,1936.224525,4,2,1
8699,58150.74054,58150740.54,3202065435,2577.374322,2074.989115,1,4,2
8700,58150.76561,58150765.61,3202885964,3524.256058,1424.61482,2,1,4
8701,58150.79091,58150790.91,3203707629,1963.772875,1939.46859,4,2,1
8702,58150.81577,58150815.77,3204528158,2577.938517,2075.68577,1,4,2
8703,58150.84073,58150840.73,3205349631,3522.271248,1424.812066,2,1,4
8704,58150.86614,58150866.14,3206170192,1964.866546,1938.071082,4,2,1
8705,58150.89089,58150890.89,3206991937,2577.504521,2075.547279,1,4,2
8706,58150.91607,58150916.07,3207812450,3523.865461,1425.047082,2,1,4
8707,58150.94102,58150941.02,3208633139,1964.339964,1939.2,4,2,1
8708,58150.96634,58150966.34,3209454708,2577.585533,2077.322492,1,4,2
8709,58150.99132,58150991.32,3210275173,3523.376492,1424.954754,2,1,4
8710,58151.01612,58151016.12,3211096902,1965.705606,1937.911607,4,2,1
8711,58151.04128,58151041.28,3211917431,2577.669439,2074.036459,1,4,2
8712,58151.06641,58151066.41,3212738584,3524.085353,1423.989508,2,1,4
8713,58151.0913,58151091.3,3213559097,1963.738156,1937.223344,4,2,1
8714,58151.11648,58151116.48,3214379738,2577.707052,2076.139016,1,4,2
8715,58151.14143,58151141.43,3215201323,3523.295479,1424.446951,2,1,4
8716,58151.167,58151167,3216021868,1964.478843,1937.387016,4,2,1
8717,58151.19172,58151191.72,3216843533,2577.973237,2077.058098,1,4,2
8718,58151.21659,58151216.59,3217664014,3523.327306,1424.245508,2,1,4
8719,58151.24229,58151242.29,3218485679,1964.886799,1938.15082,4,2,1
8720,58151.26668,58151266.68,3219306224,2577.472694,2075.081443,1,4,2
8721,58151.29189,58151291.89,3220127777,3523.211573,1425.282098,2,1,4
8722,58151.31702,58151317.02,3221734898,1964.122966,1938.788721,4,2,1
8723,58151.34189,58151341.89,3222555363,2577.718626,2073.935738,1,4,2
8724,58151.36694,58151366.94,3223376948,3520.992405,1424.048262,2,1,4
8725,58151.39205,58151392.05,3224197557,1964.797107,1939.863082,4,2,1
8726,58151.41734,58151417.34,3225019158,2576.214105,2074.766689,1,4,2
8727,58151.44223,58151442.23,3225840231,3524.143219,1424.967344,2,1,4
8728,58151.4672,58151467.2,3226661848,1964.802893,1940.068721,4,2,1
8729,58151.4926,58151492.6,3227482825,2577.605787,2074.754098,1,4,2
8730,58151.51739,58151517.39,3228304426,3521.764919,1424.67777,2,1,4
8731,58151.54248,58151542.48,3229125019,1965.083544,1939.653246,4,2,1
8732,58151.56746,58151567.46,3229946668,2577.987703,2073.889574,1,4,2
8733,58151.59287,58151592.87,3230767213,3522.933816,1424.556066,2,1,4
8734,58151.61786,58151617.86,3231588798,1963.625316,1939.728787,4,2,1
8735,58151.64266,58151642.66,3232409327,2577.443761,2072.953705,1,4,2
8736,58151.66787,58151667.87,3233231008,3521.683906,1424.321049,2,1,4
8737,58151.69292,58151692.92,3234051553,1964.036166,1939.741377,4,2,1
8738,58151.71776,58151717.76,3234872162,2576.335624,2073.377574,1,4,2
8739,58151.74316,58151743.16,3235693779,3522.739964,1425.097443,2,1,4
8740,58151.76796,58151767.96,3236514260,1964.35443,1939.330098,4,2,1
8741,58151.79336,58151793.36,3237335413,2576.468716,2073.570623,1,4,2
8742,58151.81834,58151818.34,3238156486,3522.589512,1425.781508,2,1,4
8743,58151.84312,58151843.12,3238978055,1963.972514,1939.2,4,2,1
8744,58151.86863,58151868.63,3239798152,2577.481374,2073.633574,1,4,2
8745,58151.89327,58151893.27,3240618713,3524.664014,1424.589639,2,1,4
8746,58151.91831,58151918.31,3241440330,1965.20217,1941.22282,4,2,1
8747,58151.94353,58151943.53,3242260939,2577.437975,2073.07541,1,4,2
8748,58151.96836,58151968.36,3243082508,3521.487161,1424.169967,2,1,4
8749,58151.99343,58151993.43,3243903101,1965.126944,1940.307934,4,2,1
8750,58152.01851,58152018.51,3244724702,2577.050271,2073.461508,1,4,2
8751,58152.04385,58152043.85,3245545295,3523.011935,1424.249705,2,1,4
8752,58152.0687,58152068.7,3246366912,1964.122966,1940.765377,4,2,1
8753,58152.09368,58152093.68,3247186881,2577.087884,2075.362623,1,4,2
8754,58152.11904,58152119.04,3248007538,3523.359132,1424.820459,2,1,4
8755,58152.14378,58152143.78,3248829139,1964.067993,1939.67423,4,2,1
8756,58152.16906,58152169.06,3249649700,2577.979024,2076.13482,1,4,2
8757,58152.19395,58152193.95,3250471365,3525.138517,1425.542295,2,1,4
8758,58152.21923,58152219.23,3251291878,1964.131646,1940.941639,4,2,1
8759,58152.24424,58152244.24,3252112039,2576.700181,2075.757115,1,4,2
8760,58152.26906,58152269.06,3252933528,3522.300181,1423.460721,2,1,4
8761,58152.29425,58152294.25,3253754217,1964.820253,1938.897836,4,2,1
8762,58152.31933,58152319.33,3255362282,2577.718626,2073.797246,1,4,2
8763,58152.34426,58152344.26,3256182795,3522.34358,1424.094426,2,1,4
8764,58152.36941,58152369.41,3257004348,1963.466184,1940.488393,4,2,1
8765,58152.39438,58152394.38,3257824941,2578.196022,2073.230689,1,4,2
8766,58152.4198,58152419.8,3258646606,3522.329114,1424.329443,2,1,4
8767,58152.44466,58152444.66,3259467199,1964.221338,1939.317508,4,2,1
8768,58152.46952,58152469.52,3260287664,2578.190235,2072.433311,1,4,2
8769,58152.49478,58152494.78,3261109265,3523.127667,1424.262295,2,1,4
8770,58152.51964,58152519.64,3261929826,1964.03038,1940.026754,4,2,1
8771,58152.54487,58152544.87,3262751459,2575.869801,2072.236066,1,4,2
8772,58152.57,58152570,3263572548,3522.84123,1424.434361,2,1,4
8773,58152.59482,58152594.82,3264394085,1964.366004,1938.364852,4,2,1
8774,58152.61989,58152619.89,3265214662,2576.526582,2072.689311,1,4,2
8775,58152.64499,58152644.99,3266036743,3522.84123,1423.830033,2,1,4
8776,58152.67035,58152670.35,3266857336,1963.506691,1939.409836,4,2,1
8777,58152.69519,58152695.19,3267678985,2577.709946,2073.965115,1,4,2
8778,58152.72017,58152720.17,3268500010,3522.589512,1424.585443,2,1,4
8779,58152.74555,58152745.55,3269321563,1964.076673,1938.369049,4,2,1
8780,58152.77027,58152770.27,3270141724,2578.253888,2072.899148,1,4,2
8781,58152.79546,58152795.46,3270963261,3522.427486,1424.295869,2,1,4
8782,58152.82038,58152820.38,3271783870,1964.215552,1939.103475,4,2,1
8783,58152.84584,58152845.84,3272604415,2576.957685,2073.159344,1,4,2
8784,58152.87073,58152870.73,3273426000,3524.010127,1424.803672,2,1,4
8785,58152.89556,58152895.56,3274246593,1963.98698,1939.661639,4,2,1
8786,58152.92068,58152920.68,3275068194,2577.837251,2072.781639,1,4,2
8787,58152.94586,58152945.86,3275888851,3524.024593,1425.613639,2,1,4
8788,58152.97073,58152970.73,3276710340,1964.247378,1939.695213,4,2,1
8789,58152.99594,58152995.94,3277530917,2577.316456,2073.654557,1,4,2
8790,58153.02086,58153020.86,3278352534,3523.061121,1424.442754,2,1,4
8791,58153.04636,58153046.36,3279173111,1964.562749,1939.829508,4,2,1
8792,58153.07114,58153071.14,3279993288,2577.252803,2073.088,1,4,2
8793,58153.09605,58153096.05,3280814697,3523.989873,1424.736525,2,1,4
8794,58153.12129,58153121.29,3281635370,1962.925136,1938.486557,4,2,1
8795,58153.14612,58153146.12,3282456971,2577.915371,2074.288262,1,4,2
8796,58153.17126,58153171.26,3283277628,3523.353345,1424.791082,2,1,4
8797,58153.19647,58153196.47,3284099261,1963.65425,1938.872656,4,2,1
8798,58153.2214,58153221.4,3284919710,2577.273056,2073.721705,1,4,2
8799,58153.24637,58153246.37,3285740319,3522.910669,1425.44577,2,1,4
8800,58153.27144,58153271.44,3286561904,1965.005425,1938.553705,4,2,1
8801,58153.29686,58153296.86,3287382001,2578.172875,2073.323016,1,4,2
8802,58153.32163,58153321.63,3288990114,3523.674503,1424.107016,2,1,4
8803,58153.34662,58153346.62,3289810659,1964.40651,1939.506361,4,2,1
8804,58153.37196,58153371.96,3290632276,2575.733816,2073.730098,1,4,2
8805,58153.39672,58153396.72,3291452805,3522.279928,1423.981115,2,1,4
8806,58153.42186,58153421.86,3292273366,1963.958047,1938.226361,4,2,1
8807,58153.44685,58153446.85,3293095031,2576.801447,2073.885377,1,4,2
8808,58153.47222,58153472.22,3293915576,3522.534539,1423.985311,2,1,4
8809,58153.4972,58153497.2,3294737177,1965.086438,1938.822295,4,2,1
8810,58153.52201,58153522.01,3295557722,2576.905606,2072.739672,1,4,2
8811,58153.54723,58153547.23,3296379275,3522.77179,1424.178361,2,1,4
8812,58153.57239,58153572.39,3297199916,1963.414105,1937.752131,4,2,1
8813,58153.59745,58153597.45,3298021501,2577.001085,2072.668328,1,4,2
8814,58153.62243,58153622.43,3298842158,3521.406148,1423.851016,2,1,4
8815,58153.64731,58153647.31,3299662639,1964.805787,1940.001574,4,2,1
8816,58153.67279,58153672.79,3300483760,2577.501627,2073.965115,1,4,2
8817,58153.6976,58153697.6,3301304849,3521.906691,1424.354623,2,1,4
8818,58153.72257,58153722.57,3302126402,1963.94358,1937.722754,4,2,1
8819,58153.74775,58153747.75,3302947075,2576.289331,2072.697705,1,4,2
8820,58153.77262,58153772.62,3303768532,3523.62821,1424.459541,2,1,4
8821,58153.79782,58153797.82,3304589685,1964.256058,1939.884066,4,2,1
8822,58153.82609,58153826.09,3305411270,2577.594213,2075.303869,1,4,2
8823,58153.84805,58153848.05,3306232279,3521.576854,1424.086033,2,1,4
8824,58153.87286,58153872.86,3307053432,1963.483544,1937.533902,4,2,1
8825,58153.89791,58153897.91,3307874025,2577.157324,2074.397377,1,4,2
8826,58153.9234,58153923.4,3308695626,3523.107414,1424.543475,2,1,4
8827,58153.94803,58153948.03,3309516091,1965.398915,1940.299541,4,2,1
8828,58153.97318,58153973.18,3310336796,2576.520796,2073.35659,1,4,2
8829,58153.99814,58153998.14,3311158349,3522.415913,1424.144787,2,1,4
8830,58154.02353,58154023.53,3311978830,1964.018807,1938.276721,4,2,1
8831,58154.0484,58154048.4,3312800511,2577.131284,2073.835016,1,4,2
8832,58154.07337,58154073.37,3313621056,3520.613382,1424.60223,2,1,4
8833,58154.09887,58154098.87,3314442657,1964.444123,1938.738361,4,2,1
8834,58154.1234,58154123.4,3315262818,2577.762025,2074.317639,1,4,2
8835,58154.14848,58154148.48,3316083347,3521.828571,1423.07882,2,1,4
8836,58154.17391,58154173.91,3316905012,1963.069801,1938.692197,4,2,1
8837,58154.19855,58154198.55,3317725509,2577.411935,2073.411148,1,4,2
8838,58154.22392,58154223.92,3318547094,3522.719711,1424.841443,2,1,4
8839,58154.2489,58154248.9,3319367287,1964.41519,1940.756984,4,2,1
8840,58154.27392,58154273.92,3320187704,2577.108137,2072.693508,1,4,2
8841,58154.29901,58154299.01,3321008985,3523.544304,1424.598033,2,1,4
8842,58154.32392,58154323.92,3322616474,1964.348644,1940.433836,4,2,1
8843,58154.34915,58154349.15,3323438011,2577.304882,2073.016656,1,4,2
8844,58154.37402,58154374.02,3324258620,3521.377215,1424.413377,2,1,4
8845,58154.39921,58154399.21,3325080173,1964.464376,1939.372066,4,2,1
8846,58154.42423,58154424.23,3325900734,2578.317541,2073.910557,1,4,2
8847,58154.44934,58154449.34,3326722319,3521.038698,1424.493115,2,1,4
8848,58154.47462,58154474.62,3327542000,1963.440145,1937.831869,4,2,1
8849,58154.49942,58154499.42,3328363025,2575.733816,2073.809836,1,4,2
8850,58154.52435,58154524.35,3329184610,3523.072694,1424.321049,2,1,4
8851,58154.54961,58154549.61,3330005187,1964.250271,1936.807869,4,2,1
8852,58154.5745,58154574.5,3330826756,2578.117902,2074.674361,1,4,2
8853,58154.59976,58154599.76,3331647445,3521.944304,1425.059672,2,1,4
8854,58154.62473,58154624.73,3332467526,1963.911754,1938.482361,4,2,1
8855,58154.64977,58154649.77,3333289079,2577.620253,2074.619803,1,4,2
8856,58154.67503,58154675.03,3334109688,3522.158409,1424.291672,2,1,4
8857,58154.69992,58154699.92,3334931305,1964.386257,1937.735344,4,2,1
8858,58154.72484,58154724.84,3335751882,2576.951899,2075.308066,1,4,2
8859,58154.74989,58154749.89,3336573483,3523.489331,1424.954754,2,1,4
8860,58154.77495,58154774.95,3337393980,1963.460398,1939.657443,4,2,1
8861,58154.80054,58154800.54,3338215597,2576.109946,2074.997508,1,4,2
8862,58154.82525,58154825.25,3339036654,3522.76311,1425.256918,2,1,4
8863,58154.85019,58154850.19,3339858223,1963.845208,1938.125639,4,2,1
8864,58154.87521,58154875.21,3340679280,2576.072333,2073.662951,1,4,2
8865,58154.90058,58154900.58,3341500865,3521.65208,1424.572852,2,1,4
8866,58154.92532,58154925.32,3342321442,1964.357324,1939.380459,4,2,1
8867,58154.95041,58154950.41,3343143043,2577.466908,2073.885377,1,4,2
8868,58154.97596,58154975.96,3343964116,3520.581555,1425.105836,2,1,4
8869,58155.00045,58155000.45,3344784229,1963.62821,1938.767738,4,2,1
8870,58155.02582,58155025.82,3345605366,2576.130199,2074.028066,1,4,2
8871,58155.05059,58155050.59,3346426359,3521.588427,1424.094426,2,1,4
8872,58155.0757,58155075.7,3347247960,1963.616637,1940.207213,4,2,1
8873,58155.10098,58155100.98,3348068617,2577.527667,2073.927344,1,4,2
8874,58155.12571,58155125.71,3348890234,3522.450633,1425.789902,2,1,4
8875,58155.15095,58155150.95,3349710283,1963.069801,1938.373246,4,2,1
8876,58155.17618,58155176.18,3350530892,2576.543942,2073.994492,1,4,2
8877,58155.20099,58155200.99,3351352493,3523.443038,1424.60223,2,1,4
