Observation id,3739x3784,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,,,,,,,
,,,,,,,,
Observation date,2021-01-20 15:43:05,,,,,,,
,,,,,,,,
Description,14_39_47 same sex cagemates,,,,,,,
,,,,,,,,
Time offset (s),0.000,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
1176.333,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1176.367,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,one sided interaction,,,START
1178.233,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,one sided interaction,,,STOP
1178.267,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1182.667,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1182.700,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,one sided interaction,,,START
1183.267,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,one sided interaction,,,STOP
1183.300,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1202.900,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1202.933,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1205.300,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1205.333,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1206.733,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1206.767,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,one sided interaction,,,START
1207.267,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,one sided interaction,,,STOP
1207.300,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1211.167,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1211.200,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,one sided interaction,,,START
1213.833,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,one sided interaction,,,STOP
1213.867,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1215.400,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1215.433,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1216.100,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1216.133,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1240.500,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1240.533,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1241.233,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1241.267,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1243.867,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1243.900,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1246.000,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1246.033,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1263.033,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1263.067,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1266.433,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1266.467,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1271.733,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1271.767,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,one sided interaction,,,START
1275.400,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,one sided interaction,,,STOP
1275.433,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1275.800,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1275.833,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1278.833,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1278.867,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1281.867,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1281.900,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,one sided interaction,,,START
1283.000,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,one sided interaction,,,STOP
1283.033,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1285.833,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1285.867,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,one sided interaction,,,START
1286.367,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,one sided interaction,,,STOP
1286.400,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1288.267,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1288.300,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1296.567,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1296.600,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1297.100,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1297.133,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1365.867,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1365.900,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1368.300,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1368.333,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1374.767,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1374.800,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1375.067,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1375.100,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1377.300,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
